tarih,hisse,getiri,getiri_lag1,getiri_lag2,getiri_lag3,getiri_lag5,sma5_fark,sma10_fark,sma20_fark,sma_kisa_uzun_fark,volatilite5,volatilite10,volatilite20,hacim_degisim,hacim_orani,rsi14,macd,macd_histogram,hedef,usdtry_degisim
2019-04-04,THYAO.IS,0.0708898141335976,0.0137615647799713,0.0147400260593464,-0.0015491303288502,-0.0117738949339455,0.0702441713419126,0.0697603948479072,0.062834430154875,-0.0069234118581995,0.0275765688676367,0.0376253103014167,0.0326834754090221,0.5668637687037938,1.2355040236069974,57.32442859138751,-0.1541435344106467,0.0614853933697638,1,0.0012643537908154
2019-04-05,THYAO.IS,0.0183099494974043,0.0708898141335976,0.0137615647799713,0.0147400260593464,0.0254169242642543,0.0649580710341893,0.0820923945892654,0.0770950189478911,0.0113966439091028,0.027710110979978,0.0356770337208376,0.0313324121388791,-0.0962775644205012,1.1238011240154302,59.72726867408628,-0.0593002609789525,0.1250629334411664,0,-0.0030768364446149
2019-04-08,THYAO.IS,-0.0179807233607423,0.0183099494974043,0.0708898141335976,0.0137615647799713,-0.0015491303288502,0.0260115309292036,0.0609682817757544,0.0531780295207785,0.0264777712263834,0.0320223929099393,0.0353728700682327,0.0315883930668764,-0.2529345650034866,0.8438106290135088,56.312694769907765,-0.0045784670153192,0.1438277819238398,0,0.0058336713347153
2019-04-09,THYAO.IS,0.0098592088639379,-0.0179807233607423,0.0183099494974043,0.0708898141335976,0.0147400260593464,0.0175986479270897,0.0648251458382685,0.0583807029166009,0.0400767582313388,0.0322939352473119,0.0330065641420771,0.0315720440066551,0.0324642624848268,0.8608041991168836,57.714522682692944,0.0492569003531748,0.1581305194338671,0,0.0094535220158604
2019-04-10,THYAO.IS,-0.0083681683643886,0.0098592088639379,-0.0179807233607423,0.0183099494974043,0.0137615647799713,-0.0044804975302143,0.0444363290607537,0.0441679039780644,0.0488673515562345,0.0346186563978013,0.0253004938430003,0.0313957177198265,-0.435017566715585,0.4974160185126088,56.05424099200769,0.0815229411215199,0.1523172481617697,0,-0.0016603926479241
2019-04-11,THYAO.IS,-0.0042194614239647,-0.0083681683643886,0.0098592088639379,-0.0179807233607423,0.0708898141335976,-0.0081255439811239,0.0281730999092008,0.035466169198559,0.0439488212597476,0.0145124389055816,0.0246380810143492,0.0313771232148189,0.6498228979183438,0.8180743389667925,55.199191717788985,0.1011978234187012,0.1375937043671608,0,0.0001320083488356
2019-04-12,THYAO.IS,-0.0176554139730413,-0.0042194614239647,-0.0083681683643886,0.0098592088639379,0.0183099494974043,-0.0180714837718377,0.0027392805637712,0.013774449375584,0.0324320280153897,0.0114639247748261,0.0257867987142796,0.0317329753178092,-0.3665831397372426,0.5161126964288767,51.66303286746976,0.0959772937696321,0.1058985397744734,0,0.0086912625699748
2019-04-15,THYAO.IS,0.0021567837414258,-0.0176554139730413,-0.0042194614239647,-0.0083681683643886,-0.0179807233607423,-0.0123281785866025,-0.0026471935713127,0.0157388583382248,0.0284173713538393,0.0104277799147717,0.025664187199937,0.0278535109988623,0.184592946586791,0.6330432031168199,52.05992726768915,0.0931312863711077,0.0824420259007592,1,0.009073489667803
2019-04-16,THYAO.IS,0.0308464821221152,0.0021567837414258,-0.0176554139730413,-0.0042194614239647,0.0098592088639379,0.0177053877147102,0.0187154439620366,0.0465751464045895,0.0283675010846775,0.0183995730198364,0.0266116834974297,0.0281092039772828,0.6495636537377816,1.0754359285000052,57.4524229128839,0.1233492557091313,0.0901279961910262,0,0.003475063801835
2019-04-17,THYAO.IS,0.0006958688839813,0.0308464821221152,0.0021567837414258,-0.0176554139730413,-0.0083681683643886,0.0161107901583323,0.0113939910413243,0.0466935788501068,0.030097887935044,0.0177355313167599,0.0267139374619679,0.0281043482980614,-0.2351414895014174,0.8251085108898707,57.57194404524156,0.1463978658338085,0.0905412850525627,0,-0.0028066206112408
2019-04-18,THYAO.IS,-0.0034769928248326,0.0006958688839813,0.0308464821221152,0.0021567837414258,-0.0042194614239647,0.0101508963221384,0.0069566787546711,0.0419924049271499,0.031521536753512,0.0176696066758166,0.0153250028696876,0.0279633114467479,-0.3106613166758589,0.5890427396240869,56.71406937919027,0.1588912036539156,0.0824276982981358,0,-0.0050294415275108
